Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,OriginAirportName,OriginCity,OriginState,DestAirportID,DestAirportName,DestCity,DestState,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,9,27,5,UA,11042,Cleveland-Hopkins International,Cleveland,OH,14771,San Francisco International,San Francisco,CA,826,-6,0,1048,-15,0,0
2013,6,18,2,UA,14057,Portland International,Portland,OR,11042,Cleveland-Hopkins International,Cleveland,OH,2254,6,0,609,7,0,0
2013,8,18,7,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,15304,Tampa International,Tampa,FL,1315,-1,0,1437,7,0,0
2013,5,13,1,OO,10800,Bob Hope,Burbank,CA,14057,Portland International,Portland,OR,1515,10,0,1726,11,0,0
2013,4,30,2,VX,12264,Washington Dulles International,Washington,DC,14771,San Francisco International,San Francisco,CA,1025,20,1,1325,-1,0,0
2013,6,8,6,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,11066,Port Columbus International,Columbus,OH,843,-1,0,1531,14,0,0
2013,10,28,1,MQ,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,705,10,0,835,20,1,0
2013,7,2,2,MQ,14869,Salt Lake City International,Salt Lake City,UT,12892,Los Angeles International,Los Angeles,CA,2025,0,,2125,0,1,1
2013,9,26,4,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,12266,George Bush Intercontinental/Houston,Houston,TX,1245,-7,0,1718,-14,0,0
2013,5,19,7,US,14122,Pittsburgh International,Pittsburgh,PA,14100,Philadelphia International,Philadelphia,PA,925,-2,0,1037,5,0,0
2013,6,23,7,WN,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,10423,Austin - Bergstrom International,Austin,TX,1745,26,1,1900,20,1,0
2013,10,13,7,FL,13204,Orlando International,Orlando,FL,15016,Lambert-St. Louis International,St. Louis,MO,1836,0,0,1959,13,0,0
2013,5,27,1,FL,12339,Indianapolis International,Indianapolis,IN,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,745,-4,0,914,-5,0,0
2013,5,15,3,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,10693,Nashville International,Nashville,TN,1630,76,1,1755,69,1,0
2013,4,19,5,OO,14771,San Francisco International,San Francisco,CA,13198,Kansas City International,Kansas City,MO,1625,-6,0,2150,-10,0,0
2013,4,11,4,DL,12478,John F. Kennedy International,New York,NY,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1855,-1,0,2134,49,1,0
2013,6,7,5,DL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1400,-6,0,1552,6,0,0
2013,10,13,7,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,13303,Miami International,Miami,FL,1720,3,0,2110,-8,0,0
2013,10,16,3,MQ,13930,Chicago O'Hare International,Chicago,IL,11618,Newark Liberty International,Newark,NJ,655,0,0,950,-6,0,0
2013,7,11,4,9E,12451,Jacksonville International,Jacksonville,FL,12478,John F. Kennedy International,New York,NY,1455,9,0,1720,5,0,0
2013,6,4,2,B6,15304,Tampa International,Tampa,FL,10721,Logan International,Boston,MA,2040,-8,0,2339,-22,0,0
2013,4,26,5,DL,11057,Charlotte Douglas International,Charlotte,NC,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1530,-2,0,1641,-7,0,0
2013,6,29,6,MQ,13930,Chicago O'Hare International,Chicago,IL,10693,Nashville International,Nashville,TN,1545,31,1,1710,27,1,0
2013,7,11,4,WN,13487,Minneapolis-St Paul International,Minneapolis,MN,13232,Chicago Midway International,Chicago,IL,1345,14,0,1505,8,0,0
2013,5,3,5,AA,12478,John F. Kennedy International,New York,NY,13303,Miami International,Miami,FL,900,-4,0,1215,-11,0,0
2013,5,28,2,WN,15016,Lambert-St. Louis International,St. Louis,MO,13204,Orlando International,Orlando,FL,600,-4,0,920,-15,0,0
2013,9,23,1,WN,14679,San Diego International,San Diego,CA,14893,Sacramento International,Sacramento,CA,1750,0,0,1915,-1,0,0
2013,8,25,7,AS,11618,Newark Liberty International,Newark,NJ,14747,Seattle/Tacoma International,Seattle,WA,720,-4,0,1025,-46,0,0
2013,8,21,3,DL,11433,Detroit Metro Wayne County,Detroit,MI,10693,Nashville International,Nashville,TN,1736,-5,0,1817,-14,0,0
2013,8,12,1,US,14122,Pittsburgh International,Pittsburgh,PA,11057,Charlotte Douglas International,Charlotte,NC,1209,-5,0,1331,5,0,0
2013,10,30,3,UA,11278,Ronald Reagan Washington National,Washington,DC,13930,Chicago O'Hare International,Chicago,IL,1035,-6,0,1136,1,0,0
2013,7,5,5,WN,10693,Nashville International,Nashville,TN,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,755,0,0,1100,8,0,0
2013,7,1,1,WN,14771,San Francisco International,San Francisco,CA,12889,McCarran International,Las Vegas,NV,705,-6,0,835,-9,0,0
2013,9,19,4,AA,15376,Tucson International,Tucson,AZ,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,625,-4,0,1040,-8,0,0
2013,4,5,5,9E,14122,Pittsburgh International,Pittsburgh,PA,13487,Minneapolis-St Paul International,Minneapolis,MN,700,-7,0,822,-21,0,0
2013,5,27,1,MQ,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,1105,-6,0,1415,-3,0,0
2013,4,12,5,DL,14635,Southwest Florida International,Fort Myers,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1626,49,1,1817,36,1,0
2013,6,8,6,UA,11292,Denver International,Denver,CO,13930,Chicago O'Hare International,Chicago,IL,1123,-1,0,1443,-8,0,0
2013,6,5,3,VX,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,14771,San Francisco International,San Francisco,CA,1855,-6,0,2040,-3,0,0
2013,9,7,6,UA,12266,George Bush Intercontinental/Houston,Houston,TX,12889,McCarran International,Las Vegas,NV,903,-4,0,1023,-20,0,0
2013,5,8,3,HA,14747,Seattle/Tacoma International,Seattle,WA,13830,Kahului Airport,Kahului,HI,1005,-3,0,1300,3,0,0
2013,8,14,3,DL,12892,Los Angeles International,Los Angeles,CA,13830,Kahului Airport,Kahului,HI,1743,7,0,2018,3,0,0
2013,4,4,4,EV,12266,George Bush Intercontinental/Houston,Houston,TX,14730,Louisville International-Standiford Field,Louisville,KY,853,11,0,1202,19,1,0
2013,6,11,2,WN,14893,Sacramento International,Sacramento,CA,10800,Bob Hope,Burbank,CA,2045,1,0,2155,-1,0,0
2013,5,26,7,US,12451,Jacksonville International,Jacksonville,FL,11057,Charlotte Douglas International,Charlotte,NC,900,-7,0,1023,-22,0,0
2013,8,6,2,FL,14771,San Francisco International,San Francisco,CA,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,2359,0,0,739,-10,0,0
2013,7,19,5,WN,14107,Phoenix Sky Harbor International,Phoenix,AZ,14893,Sacramento International,Sacramento,CA,2105,21,1,2255,10,0,0
2013,4,9,2,B6,12264,Washington Dulles International,Washington,DC,10721,Logan International,Boston,MA,1839,-3,0,2015,-26,0,0
2013,10,14,1,OO,11292,Denver International,Denver,CO,10800,Bob Hope,Burbank,CA,1925,111,1,2055,98,1,0
2013,7,30,2,YV,11057,Charlotte Douglas International,Charlotte,NC,14683,San Antonio International,San Antonio,TX,1440,-7,0,1629,-13,0,0
2013,4,27,6,WN,13891,Ontario International,Ontario,CA,14893,Sacramento International,Sacramento,CA,1810,-4,0,1925,-9,0,0
2013,9,25,3,AA,10423,Austin - Bergstrom International,Austin,TX,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1345,-9,0,1450,-22,0,0
2013,6,13,4,9E,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,14869,Salt Lake City International,Salt Lake City,UT,1900,37,1,2041,25,1,0
2013,7,21,7,UA,12264,Washington Dulles International,Washington,DC,13204,Orlando International,Orlando,FL,1232,0,0,1451,-20,0,0
2013,7,9,2,B6,12264,Washington Dulles International,Washington,DC,10721,Logan International,Boston,MA,1820,0,0,1958,10,0,0
2013,9,30,1,OO,13342,General Mitchell International,Milwaukee,WI,12266,George Bush Intercontinental/Houston,Houston,TX,555,-4,0,835,4,0,0
2013,10,22,2,UA,14771,San Francisco International,San Francisco,CA,13930,Chicago O'Hare International,Chicago,IL,1227,1,0,1836,6,0,0
2013,5,10,5,9E,12264,Washington Dulles International,Washington,DC,11433,Detroit Metro Wayne County,Detroit,MI,1235,-1,0,1420,5,0,0
2013,4,11,4,WN,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12191,William P Hobby,Houston,TX,620,0,0,725,41,1,0
2013,9,22,7,MQ,11433,Detroit Metro Wayne County,Detroit,MI,13930,Chicago O'Hare International,Chicago,IL,1435,-7,0,1450,-10,0,0
2013,7,15,1,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14683,San Antonio International,San Antonio,TX,1052,0,0,1223,-8,0,0
2013,5,14,2,B6,10721,Logan International,Boston,MA,14027,Palm Beach International,West Palm Beach/Palm Beach,FL,1109,5,0,1413,3,0,0
2013,10,11,5,UA,10721,Logan International,Boston,MA,11292,Denver International,Denver,CO,1031,7,0,1305,-11,0,0
2013,5,7,2,DL,12191,William P Hobby,Houston,TX,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1533,-1,0,1830,-3,0,0
2013,6,17,1,AA,13930,Chicago O'Hare International,Chicago,IL,12892,Los Angeles International,Los Angeles,CA,2005,27,1,2235,10,0,0
2013,10,18,5,UA,11292,Denver International,Denver,CO,12953,LaGuardia,New York,NY,1545,15,1,2127,11,0,0
2013,7,6,6,EV,11433,Detroit Metro Wayne County,Detroit,MI,12266,George Bush Intercontinental/Houston,Houston,TX,1225,163,1,1417,159,1,0
2013,6,28,5,WN,13198,Kansas City International,Kansas City,MO,14107,Phoenix Sky Harbor International,Phoenix,AZ,605,-1,0,650,-17,0,0
2013,5,6,1,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14635,Southwest Florida International,Fort Myers,FL,1051,-3,0,1237,-16,0,0
2013,10,11,5,EV,12953,LaGuardia,New York,NY,11066,Port Columbus International,Columbus,OH,1315,44,1,1513,27,1,0
2013,10,15,2,DL,14635,Southwest Florida International,Fort Myers,FL,13487,Minneapolis-St Paul International,Minneapolis,MN,1547,7,0,1818,12,0,0
2013,4,11,4,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,14730,Louisville International-Standiford Field,Louisville,KY,2035,38,1,2330,49,1,0
2013,8,6,2,AS,14057,Portland International,Portland,OR,14908,John Wayne Airport-Orange County,Santa Ana,CA,1620,-7,0,1843,-5,0,0
2013,4,8,1,EV,12266,George Bush Intercontinental/Houston,Houston,TX,13198,Kansas City International,Kansas City,MO,1254,-3,0,1454,-10,0,0
2013,5,8,3,DL,13342,General Mitchell International,Milwaukee,WI,11433,Detroit Metro Wayne County,Detroit,MI,1239,-5,0,1450,-9,0,0
2013,8,6,2,US,14100,Philadelphia International,Philadelphia,PA,14679,San Diego International,San Diego,CA,2026,-4,0,2249,-3,0,0
2013,10,13,7,DL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,13487,Minneapolis-St Paul International,Minneapolis,MN,1645,67,1,1835,40,1,0
2013,4,18,4,B6,10721,Logan International,Boston,MA,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1800,-5,0,1936,-18,0,0
2013,6,10,1,UA,11278,Ronald Reagan Washington National,Washington,DC,12266,George Bush Intercontinental/Houston,Houston,TX,1335,53,1,1554,109,1,0
2013,7,29,1,B6,12953,LaGuardia,New York,NY,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,600,17,1,851,10,0,0
2013,8,12,1,UA,14057,Portland International,Portland,OR,12266,George Bush Intercontinental/Houston,Houston,TX,520,-1,0,1132,-9,0,0
2013,9,6,5,AS,14908,John Wayne Airport-Orange County,Santa Ana,CA,14747,Seattle/Tacoma International,Seattle,WA,1200,-10,0,1433,-5,0,0
2013,9,6,5,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,10721,Logan International,Boston,MA,1305,14,0,1430,11,0,0
2013,4,27,6,UA,13204,Orlando International,Orlando,FL,11618,Newark Liberty International,Newark,NJ,555,-1,0,832,-9,0,0
2013,7,11,4,WN,10423,Austin - Bergstrom International,Austin,TX,12892,Los Angeles International,Los Angeles,CA,625,0,0,725,-7,0,0
2013,4,24,3,OO,14570,Reno/Tahoe International,Reno,NV,14771,San Francisco International,San Francisco,CA,1157,154,1,1316,140,1,0
2013,5,11,6,AA,11292,Denver International,Denver,CO,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1155,5,0,1455,0,0,0
2013,10,30,3,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,11433,Detroit Metro Wayne County,Detroit,MI,1720,85,1,1924,76,1,0
2013,5,1,3,UA,11292,Denver International,Denver,CO,13495,Louis Armstrong New Orleans International,New Orleans,LA,1101,32,1,1434,50,1,0
2013,5,14,2,B6,10721,Logan International,Boston,MA,11278,Ronald Reagan Washington National,Washington,DC,1945,-1,0,2123,-3,0,0
2013,6,14,5,OO,12266,George Bush Intercontinental/Houston,Houston,TX,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1334,42,1,1442,38,1,0
2013,10,15,2,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,14908,John Wayne Airport-Orange County,Santa Ana,CA,1015,-3,0,1138,-1,0,0
2013,5,13,1,WN,10529,Bradley International,Hartford,CT,13232,Chicago Midway International,Chicago,IL,1330,9,0,1450,3,0,0
2013,7,30,2,WN,12892,Los Angeles International,Los Angeles,CA,13796,Metropolitan Oakland International,Oakland,CA,605,-1,0,720,6,0,0
2013,6,10,1,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,15304,Tampa International,Tampa,FL,2302,8,0,25,21,1,0
2013,4,20,6,US,11057,Charlotte Douglas International,Charlotte,NC,13204,Orlando International,Orlando,FL,1810,18,1,1943,16,1,0
2013,9,19,4,B6,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,14843,Luis Munoz Marin International,San Juan,PR,2120,-13,0,2351,-21,0,0
2013,9,18,3,WN,10140,Albuquerque International Sunport,Albuquerque,NM,14747,Seattle/Tacoma International,Seattle,WA,950,2,0,1150,7,0,0
2013,4,5,5,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,13930,Chicago O'Hare International,Chicago,IL,820,6,0,1035,6,0,0
2013,6,23,7,AA,15304,Tampa International,Tampa,FL,13930,Chicago O'Hare International,Chicago,IL,815,-6,0,1000,-6,0,0
2013,5,25,6,WN,14107,Phoenix Sky Harbor International,Phoenix,AZ,12892,Los Angeles International,Los Angeles,CA,740,4,0,910,0,0,0
2013,4,16,2,UA,12266,George Bush Intercontinental/Houston,Houston,TX,13495,Louis Armstrong New Orleans International,New Orleans,LA,1433,-7,0,1545,-1,0,0
2013,9,19,4,UA,12266,George Bush Intercontinental/Houston,Houston,TX,12889,McCarran International,Las Vegas,NV,1629,143,1,1750,120,1,0
2013,10,20,7,WN,13891,Ontario International,Ontario,CA,11292,Denver International,Denver,CO,1505,50,1,1815,50,1,0
2013,7,19,5,MQ,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13930,Chicago O'Hare International,Chicago,IL,1340,5,0,1445,-8,0,0
2013,4,12,5,DL,13930,Chicago O'Hare International,Chicago,IL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,715,-2,0,1011,-7,0,0
2013,5,9,4,EV,10693,Nashville International,Nashville,TN,12264,Washington Dulles International,Washington,DC,1816,-7,0,2100,-10,0,0
2013,6,28,5,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,15016,Lambert-St. Louis International,St. Louis,MO,1410,42,1,1550,33,1,0
2013,6,21,5,VX,14771,San Francisco International,San Francisco,CA,12889,McCarran International,Las Vegas,NV,1335,2,0,1510,1,0,0
2013,9,8,7,AA,10721,Logan International,Boston,MA,13303,Miami International,Miami,FL,1710,21,1,2045,-6,0,0
2013,9,19,4,OO,15376,Tucson International,Tucson,AZ,14771,San Francisco International,San Francisco,CA,730,-9,0,948,-18,0,0
2013,9,21,6,YV,12264,Washington Dulles International,Washington,DC,10423,Austin - Bergstrom International,Austin,TX,1230,-2,0,1450,2,0,0
2013,10,4,5,MQ,13930,Chicago O'Hare International,Chicago,IL,10693,Nashville International,Nashville,TN,850,7,0,1015,1,0,0
2013,8,16,5,AA,12953,LaGuardia,New York,NY,13303,Miami International,Miami,FL,605,-4,0,905,-10,0,0
2013,4,21,7,OO,10140,Albuquerque International Sunport,Albuquerque,NM,12266,George Bush Intercontinental/Houston,Houston,TX,1036,9,0,1337,16,1,0
2013,9,24,2,DL,13487,Minneapolis-St Paul International,Minneapolis,MN,14771,San Francisco International,San Francisco,CA,915,-1,0,1125,-3,0,0
2013,6,27,4,WN,13796,Metropolitan Oakland International,Oakland,CA,12889,McCarran International,Las Vegas,NV,1200,2,0,1325,-2,0,0
2013,9,15,7,AA,12889,McCarran International,Las Vegas,NV,12892,Los Angeles International,Los Angeles,CA,1930,15,1,2040,66,1,0
2013,8,26,1,EV,10693,Nashville International,Nashville,TN,12264,Washington Dulles International,Washington,DC,1317,-9,0,1610,-19,0,0
2013,5,6,1,WN,10721,Logan International,Boston,MA,11292,Denver International,Denver,CO,1415,15,1,1655,-13,0,0
2013,8,7,3,OO,13930,Chicago O'Hare International,Chicago,IL,13244,Memphis International,Memphis,TN,615,-7,0,755,-11,0,0
2013,7,24,3,US,14747,Seattle/Tacoma International,Seattle,WA,11057,Charlotte Douglas International,Charlotte,NC,2220,-6,0,608,-22,0,0
2013,4,8,1,OO,12892,Los Angeles International,Los Angeles,CA,14679,San Diego International,San Diego,CA,2021,-3,0,2115,-4,0,0
2013,4,19,5,EV,11618,Newark Liberty International,Newark,NJ,13851,Will Rogers World,Oklahoma City,OK,2000,177,1,2244,203,1,0
2013,8,30,5,WN,11618,Newark Liberty International,Newark,NJ,12191,William P Hobby,Houston,TX,625,-5,0,915,-31,0,0
2013,4,12,5,WN,14893,Sacramento International,Sacramento,CA,14679,San Diego International,San Diego,CA,2155,12,0,2320,4,0,0
2013,9,19,4,WN,14107,Phoenix Sky Harbor International,Phoenix,AZ,12892,Los Angeles International,Los Angeles,CA,1310,14,0,1430,3,0,0
2013,4,11,4,DL,11433,Detroit Metro Wayne County,Detroit,MI,14771,San Francisco International,San Francisco,CA,1225,-4,0,1442,-27,0,0
2013,8,29,4,WN,14908,John Wayne Airport-Orange County,Santa Ana,CA,13796,Metropolitan Oakland International,Oakland,CA,2125,23,1,2240,18,1,0
2013,4,4,4,UA,12266,George Bush Intercontinental/Houston,Houston,TX,14893,Sacramento International,Sacramento,CA,905,31,1,1128,16,1,0
2013,10,22,2,B6,12892,Los Angeles International,Los Angeles,CA,10721,Logan International,Boston,MA,2339,-6,0,805,-18,0,0
2013,5,30,4,AA,10529,Bradley International,Hartford,CT,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1245,2,0,1545,-6,0,0
2013,4,30,2,DL,13303,Miami International,Miami,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,900,1,0,1059,2,0,0
2013,10,5,6,AA,11618,Newark Liberty International,Newark,NJ,13303,Miami International,Miami,FL,1145,-3,0,1450,-19,0,0
2013,5,7,2,YV,14107,Phoenix Sky Harbor International,Phoenix,AZ,15376,Tucson International,Tucson,AZ,1020,96,1,1109,82,1,0
2013,8,7,3,AA,11278,Ronald Reagan Washington National,Washington,DC,13930,Chicago O'Hare International,Chicago,IL,610,-8,0,715,-9,0,0
2013,10,21,1,WN,15376,Tucson International,Tucson,AZ,12892,Los Angeles International,Los Angeles,CA,735,-3,0,905,-12,0,0
2013,10,18,5,UA,12892,Los Angeles International,Los Angeles,CA,12478,John F. Kennedy International,New York,NY,1300,20,1,2129,13,0,0
2013,7,12,5,US,10721,Logan International,Boston,MA,12953,LaGuardia,New York,NY,700,-7,0,817,-2,0,0
2013,7,31,3,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12451,Jacksonville International,Jacksonville,FL,2215,-4,0,2329,-20,0,0
2013,10,22,2,HA,12173,Honolulu International,Honolulu,HI,13830,Kahului Airport,Kahului,HI,505,-7,0,541,-7,0,0
2013,9,12,4,UA,11292,Denver International,Denver,CO,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1235,181,1,1756,189,1,0
2013,7,10,3,US,14122,Pittsburgh International,Pittsburgh,PA,11057,Charlotte Douglas International,Charlotte,NC,1715,0,0,1839,16,1,0
2013,7,9,2,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,12339,Indianapolis International,Indianapolis,IN,1820,66,1,2000,80,1,0
2013,6,14,5,DL,14679,San Diego International,San Diego,CA,13487,Minneapolis-St Paul International,Minneapolis,MN,830,-6,0,1405,-28,0,0
2013,7,28,7,AA,13930,Chicago O'Hare International,Chicago,IL,12953,LaGuardia,New York,NY,1540,184,1,1905,185,1,0
2013,4,7,7,AA,11292,Denver International,Denver,CO,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1315,3,0,1610,7,0,0
2013,8,2,5,WN,11292,Denver International,Denver,CO,14869,Salt Lake City International,Salt Lake City,UT,1755,128,1,1920,135,1,0
2013,6,11,2,FL,14122,Pittsburgh International,Pittsburgh,PA,13204,Orlando International,Orlando,FL,1435,-8,0,1650,20,1,0
2013,8,19,1,US,11278,Ronald Reagan Washington National,Washington,DC,10721,Logan International,Boston,MA,930,11,0,1057,4,0,0
2013,8,30,5,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14893,Sacramento International,Sacramento,CA,935,10,0,1132,0,0,0
2013,10,7,1,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,13931,Norfolk International,Norfolk,VA,1830,-2,0,2220,2,0,0
2013,4,10,3,UA,12264,Washington Dulles International,Washington,DC,14771,San Francisco International,San Francisco,CA,730,-6,0,1032,-47,0,0
